supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand,year,month,day,dayofweek
Aldi,0.49,3.9,kg,Savour Bakes Original Grissini Breadsticks 125g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,4.6,kg,Asia Specialities Sweet Chilli Sauce 300g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.09,3.6,kg,Quixo For Meat Reduced Salt Gravy Granules 300g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,11.9,kg,The Pantry Sucralose Sweetener 75g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,11.9,kg,The Pantry Stevia Granulated Sweetener 75g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.15,7.7,kg,Specially Selected Crinkle Cut Roast Beef & Horseradish,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.49,2.1,kg,Four Seasons Cannellini Beans In Water 400g (235g Drain,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.65,4.3,kg,Savour Bakes Scottish Thin Oatcakes 125g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.65,4.3,kg,Savour Bakes Scottish Thick Oatcakes 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.65,5.4,kg,Quixo Ham Stock 12 Cubes 120g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,12.7,kg,Dominion Sugar Free Jelly Bears 75g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.19,3.1,kg,"Specially Selected Sundried Tomato, Lentil & Smoked Pap",1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.55,7.3,kg,Dominion Dolly Mixtures 75g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.55,7.3,kg,Dominion Milk Bottles 75g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.55,7.3,kg,Dominion Foam Bananas & Shrimps 75g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,1.4,kg,"Ready, Set…Cook! Salt Grinder 110g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,3.0,kg,Stonemill Pepper Grinder 50g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.65,3.8,kg,The Pantry Baking Powder 170g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.79,4.0,kg,Dominion Mint Imperials 200g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,2.5,kg,Bramwells Chunky Vegetable Soup 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.55,1.1,kg,Cucina Tomato Passata 500g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.59,2.9,kg,Cucina Tomato Purée 200g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,5.4,kg,The Deli Black Pitted Olives 340g (165g Drained),1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.19,10.4,kg,Snackrite Multipack Teddy Faces Ready Salted Crisps 6x1,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,3.09,6.18,kg,The Foodie Market Soft Dried Apricots 500g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,7.5,kg,Belmont Mini Double Chocolate Cookies 6x20g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.89,3.2,kg,Snackrite Sour Cream & Chive Dip 280g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,3.0,kg,Snackrite Mild Salsa Dip 300g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,3.0,kg,Snackrite Hot Salsa Dip 300g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.45,4.1,kg,"Make In Minutes Pasta & Sauce Cheese, Leek & Ham Flavou",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.45,4.1,kg,Bramwells Express Pasta With Macaroni Cheese Sauce 110g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.45,4.1,kg,Bramwells Express Pasta With Cheese & Broccoli Sauce 11,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.45,4.1,kg,Bramwells Express Pasta With Chicken & Mushroom Sauce 1,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.85,5.7,kg,Cucina Tomato & Smoked Bacon Stir In Pasta Sauce 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.09,5.4,kg,Belmont Seal Mint Bars 202.4g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.35,12.1,kg,Harvest Morn Crispy Chunks Marshmallow 112g/4 Pack,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,7.3,l,Solesta Sunflower Spray Light 190ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,7.3,l,Solesta Spray Light Olive Oil 190ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.89,4.7,kg,Bramwells Classic Chicken In White Sauce 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.99,5.0,kg,Bramwells Classic Irish Stew 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.99,5.0,kg,Belmont Biscuits Smooth Biscuit Spread 400g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.99,5.0,kg,Belmont Biscuits Crunchy Biscuit Spread 400g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.19,5.7,kg,Harvest Morn Crunchy Maple Syrup Granola Bars 5x42g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.19,5.7,kg,Harvest Morn Crunchy Oats & Honey Granola Bars 5x42g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.59,0.01,kg,Specially Selected Jalapeno Chilli Jam 305g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.79,2.0,l,"Ready, Set…Cook! Coconut Milk 400ml",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.79,2.0,l,"Ready, Set…Cook! Reduced Fat Coconut Milk 400ml",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.65,0.65,unit,The Pantry Sucralose Sweetener Tablets 300 Pack,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.65,0.65,unit,The Pantry Stevia Sweetener Tablets 100 Pack,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.45,3.2,kg,Grandessa Clear Honey 454g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.59,6.4,kg,Bramwells Peri-peri Garlic Sauce & Marinade 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,3.0,kg,"Ready, Set…Cook! Dried Black Peppercorn Grinder 50g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.25,3.4,kg,The Deli Pickled Gherkins With Chilli 680g (370g Draine,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,4.4,kg,Specially Selected Apricot Conserve 340g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.49,4.4,kg,Specially Selected Blackcurrant Conserve 340g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.55,68.8,kg,"Ready, Set…Cook! Dried Parsley 8g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,4.0,kg,Four Seasons Peach Slices In Light Syrup 411g (250g Dra,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,4.0,kg,Four Seasons Peach Slices In Juice 411g (250g Drained),1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.09,8.7,kg,Gianni's Plain Waffle Cones 125g/10 Pack,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.69,2.8,kg,Worldwide Foods Special Savoury Chicken Rice 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,4.59,9.2,l,Specially Selected Terra Di Bari Castel Del Monte Extra,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,2.19,4.4,l,The Foodie Market Organic Apple Cider Vinegar 500ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.49,7.5,kg,Brochan No Added Sugar Original Scottish Oat Porridge P,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.45,6.9,kg,Brochan Cinnamon Flavoured Porridge Pot 65g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,3.8,kg,Belmont Caramelised Biscuits 250g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.85,10.9,kg,Make In Minutes Asia Inspired Japanese Style Katsu Curr,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,3.8,kg,Asia Specialities Medium Egg Noodles 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.55,3.1,l,The Deli Cider Vinegar 500ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.55,3.1,l,The Deli Red Wine Vinegar 500ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.55,3.1,l,The Deli White Wine Vinegar 500ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,8.3,kg,Belmont Jammy Wheels Minis 6x20g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,4.49,20.0,kg,Specially Selected Multifloral Manuka Honey Mgo 100+ 22,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.99,11.8,kg,Harvest Morn Fibre Now Peanut Butter Popcorn Bars 84g/4,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,11.8,kg,Harvest Morn Fibre Now Milk Chocolate Popcorn Bars 4x21,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,3.6,l,Just Good Sauce Co. Roasted Garlic Mayonnaise 250ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.25,8.3,kg,Snackrite Roast Chicken & Thyme Perfections 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.25,8.3,kg,Snackrite Perfections Thai Sweet Chilli Crisps 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.62,1.6,kg,Bramwells Lentil Soup 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.62,1.6,kg,Bramwells Pea & Ham Soup 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,14.9,kg,Moser Roth Organic Vegan Dark Chocolate 100g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.49,14.9,kg,Moser Roth Organic Vegan Blonde Cocoa Bar 100g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.49,14.9,kg,Moser Roth Organic Vegan Classic Cocoa Bar 100g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.25,10.4,kg,Harvest Morn Birthday Cake Fibre Now Bars 5x24g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.25,10.4,kg,Harvest Morn Fibre Now Lemon Drizzle Bars 5x24g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,24.8,kg,Harvest Morn Birthday Cake High Protein Bar 60g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.69,2.8,kg,Worldwide Foods Special Lime & Coriander Rice 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,4.0,kg,Worldwide Foods Special Mixed Pepper Rice 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.69,2.8,kg,Worldwide Foods Special Peri Peri Rice 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.99,3.8,kg,Harvest Morn Wheat Bisks Chocolate Chip Crispy Bites Ce,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,6.95,kg,The Foodie Market Flaxseed 200g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.15,11.5,kg,Snackrite BBQ Pop Outs 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.15,11.5,kg,Snackrite Salt & Vinegar Pop Outs 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,4.0,kg,Four Seasons Fruit Cocktail In Juice 411g (250g Drained,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,2.0,kg,Asia Specialities Chinese Style Curry Cooking Sauce 500,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,4.0,kg,Four Seasons Fruit Cocktail In Light Syrup 411g (250g D,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,2.0,kg,Fiesta Mild Chilli Con Carne Cooking Sauce 500g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.19,9.2,kg,Belmont Milk Chocolate Rounds 130g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.09,8.1,kg,Belmont Take Away Milk Chocolate Biscuits 135g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.19,14.0,kg,Snackrite Mini Poppadoms 85g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.99,5.7,kg,"Ready, Set...Cook! Sesame Teriyaki Noodle Meal Kit 352g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.99,7.3,kg,"Ready, Set...Cook! Massaman Curry Meal Kit 272g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.99,7.6,kg,"Ready, Set…Cook! Khao Soi Meal Kit 262g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,9.0,kg,Snackrite Popcorn Sweet 110g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,9.0,kg,Snackrite Popcorn Sweet & Salted 110g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.15,11.5,kg,Snackrite Sour Cream & Onion Pop Outs 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,2.59,4.5,kg,The Fishmonger Tuna Chunks In Spring Water 4x145g (4x10,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.79,4.8,kg,Harvest Morn Cocoa Peanut Butter Balls 375g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,5.0,kg,Dominion Lemon Sherbets 200g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,5.0,kg,Dominion Fruit Sherbets 200g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,4.5,kg,Asia Specialities Teriyaki Sauce 310g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,5.0,kg,Asia Specialities Satay Sauce 280g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,4.4,kg,Asia Specialities Hoisin Sauce 315g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.65,13.0,kg,The Fishmonger Anchovy Fillets In Olive Oil 50g (30g Dr,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.55,3.1,kg,The Pantry Cornflour 500g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.35,17.5,kg,The Foodie Market Raspberry Dinos 20g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.35,17.5,kg,The Foodie Market Strawberry Dinos 20g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.49,4.9,kg,Everyday Essentials Milk Chocolate 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.49,4.9,kg,Everyday Essentials White Chocolate 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.15,7.7,kg,Specially Selected Gammon Flavour Crisps 150g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.34,1.4,kg,Everyday Essentials Peach Slices In A Light Syrup 411g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.75,0.09,kg,"Ready, Set…Cook! Mild Curry Powder 85g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.75,0.09,kg,"Ready, Set…Cook! Garam Masala 85g",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.59,5.6,kg,Specially Selected Spiced Apple & Pear Chutney 285g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.69,16.9,kg,The Foodie Market Strawberry Dinos 5x20g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,3.75,2.3,kg,Heinz Cream Of Tomato Soup 4 X 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.25,8.1,kg,Mcvitie's Club Orange Chocolate Biscuit Bars 7 Pack,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,3.75,2.3,kg,Heinz Cream Of Chicken Soup 4 X 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,3.75,2.3,kg,Heinz Beanz In A Rich Tomato Sauce 4 X 415g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.59,2.95,kg,Everyday Essentials Fruit & Nut Mix 200g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.29,4.0,kg,Bramwells Sweetcorn & Red Pepper Relish 320g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.29,4.0,kg,Bramwells Caramelised Red Onion Relish 320g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.38,1.06,kg,Everyday Essentials Peeled Potatoes In Water 560g (354g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.75,3.5,kg,Harvest Morn Honey Nut Crunchy Cluster Cereal 500g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.75,3.5,kg,Harvest Morn Honey Nut Chocolate Crunchy Cluster 500g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,2.65,5.0,kg,Mcvitie's Milk Chocolate Digestive Biscuits 2x266g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,31.7,kg,Dominion Complimints Sugar Free Spearmint Mints 30g/60,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,31.7,kg,Dominion Complimints Sugar Free Peppermint Mints 30g/60,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,31.7,kg,Dominion Complimints Sugar Free Strong Mints 30g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.85,5.3,kg,Specially Selected Greek Kalamata Olives 350g (200g Dra,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.85,5.3,kg,Specially Selected Greek Halkadiki Olives 350g (200g Dr,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,0.85,5.7,kg,Dominion Cola Bottles 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.85,5.7,kg,Dominion Jelly Cherries Fruit Gums 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.85,5.7,kg,Dominion Gummy Mix 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.85,5.7,kg,Dominion Teeth & Lips Gums 150g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.79,4.8,kg,Harvest Morn Caramelised Biscuit Cereal 375g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.15,7.7,kg,Finlays Ridge Cut Hot Chicken Wings Flavour Potato Cris,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,7.3,kg,Savour Bakes Salt & Vinegar Rice Cakes 130g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,7.3,kg,Savour Bakes Sweet Chilli Rice Cakes 130g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,7.6,kg,Savour Bakes Multigrain Rice Cakes 130g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,7.6,kg,Savour Bakes Corn Cakes 130g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,7.6,kg,Savour Bakes Lightly Salted Rice Cakes 130g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,11.1,kg,Snackrite Spicy Nibbley Nobblies 80g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,5.9,kg,Dominion All Sports Fruit Gums 160g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,5.9,kg,Dominion Fruit Gums 160g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,5.9,kg,Dominion Rainbow Dots 160g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,4.0,kg,Worldwide Foods Indian Style Grains 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.39,1.0,kg,Everyday Essentials Peeled Plum Tomatoes 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.85,3.7,kg,Dominion Liquorice Allsorts 230g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.85,3.7,kg,Dominion Vegan Wine Gums 230g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.39,8.7,kg,Specially Selected All Butter Shortbread Fingers 160g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.39,8.7,kg,Specially Selected All Butter Shortbread Rounds 160g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.39,8.7,kg,Specially Selected All Butter Lemon Shortbread Rounds 1,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.39,8.7,kg,Specially Selected Belgian Chocolate Chip Shortbread Ro,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,1.59,12.7,kg,The Foodie Market Yogurt Coated Raisins 5x25g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.85,3.7,kg,Dominion Fruit Pastilles 230g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,2.2,kg,Duncan's French Onion Soup 400g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.99,3.1,kg,Four Seasons Supersweet Sweetcorn In Water 4x200g (4x16,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.59,12.7,kg,The Foodie Market Strawberry Yogurt Bites 5x25g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.99,4.0,kg,Worldwide Foods Winter Grains 250g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.59,5.1,kg,Specially Selected Jalapeno Chilli Jam 340g,1970-01-01 00:00:00.020240413,food_cupboard,True,1970,1,1,3
Aldi,2.59,6.0,kg,"Snackrite Family Snacks 18x18g, 6x17g/24 Pack",1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.89,11.1,kg,Snackrite Saucy Nibbley Nobblies 80g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.49,4.9,kg,Bramwells Roasted Vegetable Cous Cous 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.49,4.9,kg,Bramwells Lemon & Coriander Cous Cous 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.49,4.9,kg,Bramwells Sundried Tomato & Garlic Cous Cous 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.49,4.9,kg,Bramwells Moroccan Medley Cous Cous 100g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.19,1.7,kg,The Deli Pickled Baby Beetroot 710g (462g Drained),1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.39,1.0,kg,Everyday Essentials Chopped Tomatoes In Tomato Juice 40,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.95,1.9,l,Bramwells Real Mayonnaise 500ml,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.55,1.4,kg,Cucina Chunky Chopped Tomatoes With Herbs In Tomato Jui,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,0.72,2.8,kg,Four Seasons Supersweet Sweetcorn In Water 325g (260g D,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,24.8,kg,Harvest Morn Jaffa Flavour High Protein Bar 60g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.49,24.8,kg,Harvest Morn Mint Flavour High Protein Bar 60g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.19,9.9,kg,Dairyfine Giant Chocolate Buttons Orange 120g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,1.19,9.9,kg,Dairyfine Giant Chocolate Buttons Blended 120g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
Aldi,3.79,21.1,kg,Harvest Morn High Protein Peanut Butter Bars 3x60g,1970-01-01 00:00:00.020240413,food_cupboard,False,1970,1,1,3
